,index_raw,auto_participant_id,participant_age,participant_gender,type,trial_type,trial_index,time_start,participant_ans,target_ans,accuracy,response_time,changed_shifted,switch_type,occurence
24,25,712_62123,36,Female,ts-trial-spatial-rotation,ts-trial,47,384762,1,0,,2442,0,SS-SR,2
25,26,712_62123,36,Female,ts-trial-spatial-rotation,ts-trial,49,391560,0,0,1,2913,0,SS-SR,2
9,10,712_62123,36,Female,ts-trial-spatial-span,ts-trial,19,287364,2,2,1,2055,1,SR-SS,1
10,11,712_62123,36,Female,ts-trial-spatial-span,ts-trial,21,294619,2,2,1,2510,0,SR-SS,1
11,12,712_62123,36,Female,ts-trial-spatial-span,ts-trial,23,301390,0,0,1,2213,0,SR-SS,1
12,13,712_62123,36,Female,ts-trial-spatial-span,ts-trial,25,308595,2,2,1,2240,0,SR-SS,1
13,14,712_62123,36,Female,ts-trial-spatial-span,ts-trial,27,315447,2,2,1,2510,0,SR-SS,1
14,15,712_62123,36,Female,ts-trial-spatial-span,ts-trial,29,321978,2,1,,2901,0,SR-SS,1
15,16,712_62123,36,Female,ts-trial-spatial-span,ts-trial,31,328438,,0,,,0,SR-SS,1
16,17,712_62123,36,Female,ts-trial-spatial-span,ts-trial,33,334782,1,2,,2974,0,SR-SS,1
36,37,712_62123,36,Female,ts-trial-spatial-span,ts-trial,67,443067,,1,,,1,DS-SS,2
37,38,712_62123,36,Female,ts-trial-spatial-span,ts-trial,69,449859,,0,,,0,DS-SS,2
38,39,712_62123,36,Female,ts-trial-spatial-span,ts-trial,71,456592,,0,,,0,DS-SS,2
39,40,712_62123,36,Female,ts-trial-spatial-span,ts-trial,73,462858,,2,,,0,DS-SS,2
40,41,712_62123,36,Female,ts-trial-spatial-span,ts-trial,75,469365,,2,,,0,DS-SS,2
41,42,712_62123,36,Female,ts-trial-spatial-span,ts-trial,77,475703,,1,,,0,DS-SS,2
42,43,712_62123,36,Female,ts-trial-spatial-span,ts-trial,79,482315,,0,,,0,DS-SS,2
5243,20,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,37,164280.84,1,1,1,1952.88,1,SR-DS,1
5244,21,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,39,169789.425,2,2,1,2161.57,0,SR-DS,1
5245,22,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,41,174642.96,,2,,,0,SR-DS,1
5246,23,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,43,179611.11,2,2,1,2759.375,0,SR-DS,1
5247,24,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,45,184853.195,0,2,,1436.07,0,SR-DS,1
5248,25,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,47,190170.32,0,2,,2548.38,0,SR-DS,1
5267,44,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,79,300505.54,0,0,1,1378.935,1,SS-DS,2
5268,45,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,81,306218.065,0,0,1,1902.355,0,SS-DS,2
5269,46,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,83,311332.27,2,0,,1650.5,0,SS-DS,2
5270,47,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,85,316376.33,0,0,1,1498.88,0,SS-DS,2
5271,48,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,87,321425.835,0,0,1,2641.47,0,SS-DS,2
5272,49,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,89,326620.3,0,1,,1668.015,0,SS-DS,2
5304,81,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,143,513216.245,0,1,,2612.845,1,SS-DS,3
5305,82,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,145,518959.52,1,1,1,2945.35,0,SS-DS,3
5306,83,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,147,524299.315,2,2,1,2731.6,0,SS-DS,3
5307,84,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,149,529248.56,,0,,,0,SS-DS,3
5308,85,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,151,534225.88,0,2,,1407,0,SS-DS,3
5309,86,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,153,539007.7,1,1,1,2082.185,0,SS-DS,3
5310,87,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,155,543873.575,2,2,1,1420.745,0,SS-DS,3
5330,107,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,186,654298.51,0,2,,2099.305,1,SR-DS,4
5331,108,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,188,659148.72,2,2,1,1726.15,0,SR-DS,4
5332,109,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,190,664365.975,2,0,,2156.17,0,SR-DS,4
5333,110,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,192,669929.155,2,1,,2759.13,0,SR-DS,4
5334,111,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,194,674721.39,0,2,,2494.535,0,SR-DS,4
5335,112,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,196,680303.935,2,2,1,1904.23,0,SR-DS,4
5336,113,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,198,685493.32,0,0,1,1694.25,0,SR-DS,4
5348,125,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,218,758183.055,0,0,1,2623.895,1,SR-DS,5
5349,126,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,220,763459.17,0,2,,1869.885,0,SR-DS,5
5350,127,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,222,768808.745,0,0,1,2703.56,0,SR-DS,5
5351,128,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,224,774130.015,0,0,1,2009.975,0,SR-DS,5
5352,129,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,226,779004.885,1,0,,2194.49,0,SR-DS,5
5353,130,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,228,784322.1,2,2,1,2113.645,0,SR-DS,5
5354,131,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,230,789947.05,0,2,,2135.61,0,SR-DS,5
5355,132,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,232,795161.575,2,2,1,1902.54,0,SR-DS,5
5382,159,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,278,958849.8,1,1,1,1454.175,1,SR-DS,6
5383,160,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,280,963755.075,1,1,1,1049.035,0,SR-DS,6
5384,161,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,282,969069.985,2,2,1,1528.165,0,SR-DS,6
5385,162,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,284,974140.285,2,2,1,1171.575,0,SR-DS,6
5386,163,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,286,979453.955,1,0,,1831.115,0,SR-DS,6
5387,164,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,288,984890.975,0,2,,2176.42,0,SR-DS,6
5388,165,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,290,990482.16,0,0,1,1811.58,0,SR-DS,6
5389,166,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,292,995621.16,0,1,,1540.02,0,SR-DS,6
5390,167,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,294,1001052.275,0,0,1,1382.45,0,SR-DS,6
5399,176,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,308,1046033.025,2,2,1,1948.235,1,SS-DS,7
5400,177,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,310,1051381.095,0,0,1,1662.475,0,SS-DS,7
5401,178,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,312,1057093.28,2,2,1,1555.71,0,SS-DS,7
5402,179,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,314,1062248.28,0,0,1,1224.77,0,SS-DS,7
5403,180,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,316,1067477.42,2,1,,1337.645,0,SS-DS,7
5404,181,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,318,1072691.01,1,2,,1241.85,0,SS-DS,7
5405,182,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,320,1078069.99,0,0,1,1464.345,0,SS-DS,7
5406,183,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,322,1083723.7,2,1,,752.345,0,SS-DS,7
5407,184,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,324,1088537.375,1,0,,1495.325,0,SS-DS,7
5419,196,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,344,1161804.26,1,2,,844.185,1,SS-DS,8
5420,197,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,346,1167428.93,0,0,1,2387.17,0,SS-DS,8
5421,198,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,348,1172530.795,2,2,1,1594.665,0,SS-DS,8
5422,199,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,350,1177682.915,1,1,1,2358.045,0,SS-DS,8
5423,200,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,352,1183321.625,0,0,1,1675.095,0,SS-DS,8
5424,201,755.2750000031665_40766,19,Female,ts-trial-digit-span,ts-trial,354,1188361.695,2,2,1,1441.27,0,SS-DS,8
5234,11,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,21,106489.515,0,0,1,1956.895,1,SS-SR,1
5235,12,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,23,113017.975,2,2,1,1270.765,0,SS-SR,1
5236,13,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,25,119863.375,1,1,1,2423.815,0,SS-SR,1
5237,14,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,27,126165.075,2,2,1,1700.14,0,SS-SR,1
5238,15,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,29,133124.65,2,1,,1990.17,0,SS-SR,1
5239,16,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,31,140147.52,1,1,1,1986.67,0,SS-SR,1
5240,17,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,33,147306.035,0,2,,1193.26,0,SS-SR,1
5241,18,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,35,154116.615,0,0,1,1648.465,0,SS-SR,1
5250,27,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,49,195336.36,0,2,,1171.455,1,DS-SR,2
5251,28,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,51,202186.615,2,0,,1872.26,0,DS-SR,2
5252,29,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,53,208828.095,2,2,1,1609.05,0,DS-SR,2
5253,30,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,55,216013.76,0,2,,1685.455,0,DS-SR,2
5254,31,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,57,223124.665,0,2,,2044.705,0,DS-SR,2
5255,32,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,59,229816.865,1,0,,2802.245,0,DS-SR,2
5274,51,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,91,331791.14,1,1,1,2280.185,1,DS-SR,3
5275,52,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,93,339060.005,1,1,1,1687.275,0,DS-SR,3
5276,53,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,95,346228.25,0,0,1,1559.34,0,DS-SR,3
5277,54,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,97,353110.945,1,1,1,2677.525,0,DS-SR,3
5278,55,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,99,360371.34,0,0,1,1266.21,0,DS-SR,3
5279,56,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,101,366937.57,,2,,,0,DS-SR,3
5280,57,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,103,373747.485,0,0,1,2162.89,0,DS-SR,3
5289,66,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,117,421254.205,1,1,1,1981,1,SS-SR,4
5290,67,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,119,428186.03,2,2,1,1225.89,0,SS-SR,4
5291,68,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,121,435041.595,0,0,1,1564.01,0,SS-SR,4
5292,69,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,123,441549.205,1,0,,1267.915,0,SS-SR,4
5293,70,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,125,447928.885,0,0,1,955.16,0,SS-SR,4
5294,71,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,127,454932.895,0,0,1,1190.525,0,SS-SR,4
5321,98,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,173,610225.44,2,0,,1835.885,1,SS-SR,5
5322,99,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,175,616708.29,0,2,,1275.615,0,SS-SR,5
5323,100,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,177,623471.82,0,1,,2112.31,0,SS-SR,5
5326,103,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,180,633642.85,0,1,,1980.255,1,SS-SR,6
5327,104,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,182,640544.545,2,2,1,1741.38,0,SS-SR,6
5328,105,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,184,647620.54,1,1,1,1946.505,0,SS-SR,6
5338,115,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,200,694166.285,1,1,1,1529.12,1,DS-SR,7
5339,116,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,202,700509.825,0,2,,1776.785,0,DS-SR,7
5340,117,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,204,707625.335,1,1,1,1000.5,0,DS-SR,7
5341,118,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,206,714733.565,0,2,,1873.58,0,DS-SR,7
5342,119,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,208,721564.965,1,1,1,1534.515,0,DS-SR,7
5343,120,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,210,728772.7,0,0,1,1007.335,0,DS-SR,7
5344,121,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,212,735235.265,2,1,,1456.855,0,DS-SR,7
5345,122,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,214,741614.71,1,1,1,903.59,0,DS-SR,7
5346,123,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,216,748009.685,2,0,,1112.885,0,DS-SR,7
5357,134,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,234,803833.05,0,1,,2359.83,1,DS-SR,8
5358,135,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,236,810452.445,0,0,1,1477.5,0,DS-SR,8
5359,136,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,238,817051.315,0,0,1,1060.98,0,DS-SR,8
5360,137,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,240,823889.335,1,1,1,1375.03,0,DS-SR,8
5361,138,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,242,830780.705,2,2,1,1418.24,0,DS-SR,8
5362,139,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,244,837800.8,0,0,1,1362.565,0,DS-SR,8
5363,140,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,246,844206.495,1,2,,1370.455,0,DS-SR,8
5375,152,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,266,919441.005,,0,,,1,SS-SR,9
5376,153,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,268,925988.36,0,2,,1168.83,0,SS-SR,9
5377,154,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,270,932467.595,1,1,1,1519.125,0,SS-SR,9
5378,155,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,272,939007.49,2,2,1,1314.645,0,SS-SR,9
5379,156,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,274,945393.49,1,1,1,1287.73,0,SS-SR,9
5380,157,755.2750000031665_40766,19,Female,ts-trial-spatial-rotation,ts-trial,276,952178.865,2,2,1,1428.805,0,SS-SR,9
5225,2,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,5,52221.17,0,1,,1321.57,1,NONE-SS,1
5226,3,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,7,59414.155,,2,,,0,NONE-SS,1
5227,4,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,9,66594.47,0,1,,1196.29,0,NONE-SS,1
5228,5,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,11,73716.415,0,1,,1946.625,0,NONE-SS,1
5229,6,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,13,80133.295,0,1,,2883.07,0,NONE-SS,1
5230,7,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,15,86812.5,2,2,1,1090.845,0,NONE-SS,1
5231,8,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,17,93249.255,0,1,,1371.595,0,NONE-SS,1
5232,9,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,19,99819.505,2,0,,1832.44,0,NONE-SS,1
5257,34,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,61,239988.725,1,0,,1024.345,1,SR-SS,2
5258,35,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,63,246914.155,,2,,,0,SR-SS,2
5259,36,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,65,253341.285,1,2,,1563.74,0,SR-SS,2
5260,37,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,67,259806.53,0,2,,571.035,0,SR-SS,2
5261,38,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,69,266721.52,0,1,,2171.78,0,SR-SS,2
5262,39,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,71,273523.62,0,1,,1789.15,0,SR-SS,2
5263,40,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,73,279844.56,2,0,,1147.665,0,SR-SS,2
5264,41,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,75,286701.01,0,2,,2461.04,0,SR-SS,2
5265,42,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,77,293835.81,1,2,,2393.355,0,SR-SS,2
5282,59,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,105,380419.545,2,0,,1852.54,1,SR-SS,3
5283,60,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,107,387533.605,2,1,,1681.29,0,SR-SS,3
5284,61,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,109,394552.15,2,0,,1697.36,0,SR-SS,3
5285,62,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,111,401707.77,1,1,1,1685.63,0,SR-SS,3
5286,63,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,113,408280.905,2,1,,1581.49,0,SR-SS,3
5287,64,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,115,414579.525,0,0,1,1163.73,0,SR-SS,3
5296,73,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,129,461600.235,1,2,,1477.595,1,SR-SS,4
5297,74,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,131,468798.485,2,2,1,1104.845,0,SR-SS,4
5298,75,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,133,475555.025,1,1,1,1302.375,0,SR-SS,4
5299,76,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,135,482653.095,0,1,,1341.43,0,SR-SS,4
5300,77,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,137,489379.255,0,2,,1498.595,0,SR-SS,4
5301,78,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,139,496487.96,0,1,,1313.055,0,SR-SS,4
5302,79,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,141,503047.38,1,2,,1633.5,0,SR-SS,4
5312,89,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,157,552544.4,2,1,,1609.85,1,DS-SS,5
5313,90,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,159,559796.55,2,0,,1270.37,0,DS-SS,5
5314,91,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,161,566455.7,1,1,1,1632.455,0,DS-SS,5
5315,92,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,163,572927.915,0,0,1,2456.44,0,DS-SS,5
5316,93,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,165,579742.39,0,0,1,981.03,0,DS-SS,5
5317,94,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,167,586853.79,1,1,1,1935.64,0,DS-SS,5
5318,95,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,169,593536.12,0,0,1,1638.57,0,DS-SS,5
5319,96,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,171,600062.89,2,1,,1522.25,0,DS-SS,5
5365,142,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,248,854374.315,0,2,,2192.925,1,SR-SS,6
5366,143,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,250,860687.67,0,0,1,1330.335,0,SR-SS,6
5367,144,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,252,867349.115,1,2,,1812.47,0,SR-SS,6
5368,145,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,254,874587.665,0,2,,1083.795,0,SR-SS,6
5369,146,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,256,880980.865,0,0,1,1962.025,0,SR-SS,6
5370,147,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,258,888217.91,2,1,,1805.385,0,SR-SS,6
5371,148,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,260,895406.86,1,0,,1574.405,0,SR-SS,6
5372,149,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,262,902622.545,0,2,,1219.85,0,SR-SS,6
5373,150,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,264,909275.27,2,2,1,1411.38,0,SR-SS,6
5392,169,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,296,1006220.795,,0,,,1,DS-SS,7
5393,170,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,298,1012620.455,2,1,,1217.8,0,DS-SS,7
5394,171,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,300,1019122.94,1,0,,1272.815,0,DS-SS,7
5395,172,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,302,1026144.43,0,2,,1254.925,0,DS-SS,7
5396,173,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,304,1032961.135,2,0,,1066.48,0,DS-SS,7
5397,174,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,306,1039366.165,1,1,1,912.635,0,DS-SS,7
5409,186,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,326,1097206.28,1,0,,1039.195,1,DS-SS,8
5410,187,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,328,1104040.285,0,1,,725.355,0,DS-SS,8
5411,188,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,330,1111009.67,2,0,,1479.13,0,DS-SS,8
5412,189,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,332,1118045.25,1,2,,1362.125,0,DS-SS,8
5413,190,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,334,1124671.085,0,2,,1207.71,0,DS-SS,8
5414,191,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,336,1131468.87,,1,,,0,DS-SS,8
5415,192,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,338,1138240.65,2,0,,1990.93,0,DS-SS,8
5416,193,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,340,1144812.1,1,0,,844.235,0,DS-SS,8
5417,194,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,342,1151636.93,1,1,1,1371.825,0,DS-SS,8
5426,203,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,356,1193528.23,1,1,1,827.49,1,DS-SS,9
5427,204,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,358,1200671.685,0,2,,826.215,0,DS-SS,9
5428,205,755.2750000031665_40766,19,Female,ts-trial-spatial-span,ts-trial,360,1207490.105,2,0,,582.49,0,DS-SS,9
4580,2,778.6750000013853_46353,19,female,ts-trial-digit-span,ts-trial,5,33780.045,1,2,,2349.56,1,NONE-DS,1
4581,3,778.6750000013853_46353,19,female,ts-trial-digit-span,ts-trial,7,39218.605,,2,,,0,NONE-DS,1
4582,4,778.6750000013853_46353,19,female,ts-trial-digit-span,ts-trial,9,44021.895,1,1,1,1611.88,0,NONE-DS,1
4583,5,778.6750000013853_46353,19,female,ts-trial-digit-span,ts-trial,11,48913.105,1,2,,2549.34,0,NONE-DS,1
4584,6,778.6750000013853_46353,19,female,ts-trial-digit-span,ts-trial,13,54078.67,1,1,1,1719.135,0,NONE-DS,1
